Date,ASELS.IS,SISE.IS,TUPRS.IS
2022-05-10,11.83448600769043,18.32440757751465,23.990381240844727
2022-05-11,11.814681053161621,18.632461547851562,24.13414764404297
2022-05-12,11.210576057434082,18.296405792236328,24.18207550048828
2022-05-13,11.369029998779297,18.399089813232422,24.555875778198242
2022-05-16,11.190771102905273,18.016357421875,24.603797912597656
2022-05-17,11.13135051727295,18.585786819458008,24.632553100585938
2022-05-18,11.0125093460083,18.585786819458008,24.05747413635254
2022-05-20,11.279901504516602,18.12837791442871,23.76993179321289
2022-05-23,11.68593692779541,18.063034057617188,23.827442169189453
2022-05-24,11.418546676635742,18.501773834228516,23.424884796142578
2022-05-25,11.715646743774414,19.64063262939453,23.90411949157715
2022-05-26,11.874100685119629,19.50994110107422,24.450443267822266
2022-05-27,11.636420249938965,19.043195724487305,23.99996566772461
2022-05-30,11.973134994506836,19.659299850463867,24.824247360229492
2022-05-31,12.111780166625977,19.971601486206055,25.983989715576172
2022-06-01,12.329652786254883,19.952560424804688,26.012739181518555
2022-06-02,12.299943923950195,20.00967788696289,25.97440528869629
2022-06-03,12.052360534667969,19.819290161132812,26.29069709777832
2022-06-06,12.2900390625,20.82834243774414,26.980791091918945
2022-06-07,12.191007614135742,21.97066307067871,27.450439453125
2022-06-08,11.577000617980957,20.80930519104004,25.993572235107422
2022-06-09,11.735454559326172,21.85643196105957,26.712419509887695
2022-06-10,11.507676124572754,21.15199851989746,25.78270721435547
2022-06-13,11.289803504943848,21.09488296508789,26.031911849975586
2022-06-14,11.527483940124512,20.885459899902344,25.916894912719727
2022-06-15,11.51758098602295,20.752187728881836,25.629358291625977
2022-06-16,11.269997596740723,20.047754287719727,25.2843074798584
2022-06-17,11.507676124572754,20.847379684448242,25.725204467773438
2022-06-20,11.804776191711426,21.323348999023438,24.958431243896484
2022-06-21,11.973134994506836,21.53277587890625,25.61977195739746
2022-06-22,11.75525951385498,21.13296127319336,25.543092727661133
2022-06-23,11.537386894226074,20.523723602294922,25.552677154541016
2022-06-24,12.161297798156738,20.714111328125,25.581430435180664
2022-06-27,11.874100685119629,20.752187728881836,26.137340545654297
2022-06-28,11.487871170043945,20.390451431274414,25.610185623168945
2022-06-29,11.23038387298584,19.68602180480957,25.140541076660156
2022-06-30,11.319513320922852,20.46660614013672,25.351402282714844
2022-07-01,11.32941722869873,20.31429672241211,25.734786987304688
2022-07-04,11.071929931640625,20.181026458740234,25.351402282714844
2022-07-05,10.715410232543945,19.990638732910156,24.46002769470215
2022-07-06,10.913477897644043,20.333337783813477,23.463224411010742
2022-07-07,10.933283805847168,20.390451431274414,23.444055557250977
2022-07-08,10.992704391479492,20.485645294189453,23.30028533935547
2022-07-13,10.873863220214844,19.819290161132812,22.351404190063477
2022-07-14,10.7055082321167,19.362361907958984,21.83383560180664
2022-07-18,10.883767127990723,19.666980743408203,23.338624954223633
2022-07-19,11.042219161987305,20.1619873046875,23.444055557250977
2022-07-20,10.982800483703613,20.1619873046875,24.39293670654297
2022-07-21,11.052123069763184,20.12390899658203,23.875364303588867
2022-07-22,11.071929931640625,19.933523178100586,23.77952003479004
2022-07-25,11.13135051727295,20.219104766845703,24.24916648864746
